sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
212,212_14,2005,131.77,187.15,187.15,204.62,1.62,14.0,n2,instance,name,0,2005,0,4,1,3
212,212_15,MLS,128.73,134.6,143.0,176.13,1.33,15.0,n2,instance,name,1,MLS,0,4,1,3
212,212_16,"SuperDraft,",117.75,170.56,310.62,251.19,1.94,16.0,n2,instance,name,2,SuperDraft,0,4,1,3
212,212_24,"camp,",111.82,111.82,111.82,138.55,1.36,24.0,c2,instance,camp,0,camp,4,1,1,0
212,212_29,nearby,90.31,116.08,266.77,120.46,1.31,29.0,n4,instance,nearby,0,nearby,4,1,1,0
212,212_30,Sounders.,112.69,174.12,627.25,206.81,1.81,30.0,n3,instance,name,0,Sounders,4,2,1,1
212,212_5,San,116.15,121.23,141.08,173.08,1.62,5.0,n,instance,name,0,San,3,4,1,3
212,212_6,Jose,84.42,104.25,123.0,158.58,1.67,6.0,n,instance,name,1,Jose,3,4,1,3
212,212_7,Earthquakes,115.06,141.62,152.69,199.88,1.94,7.0,n,instance,name,2,Earthquakes,3,4,1,3
213,213_0,While,169.33,169.33,169.33,183.22,1.22,0.0,w,instance,while,0,while,1,2,1,1
213,213_10,"lifetime,",109.09,122.91,140.82,195.27,1.73,10.0,l2,instance,lifetime,0,lifetime,4,2,1,1
213,213_11,Kerouac,126.06,160.12,174.25,263.5,2.0,11.0,n,instance,name,0,Kerouac,2,2,1,1
213,213_13,now,102.82,123.0,123.0,145.64,1.45,13.0,n3,instance,now,0,now,1,1,1,0
213,213_18,most,100.0,100.0,100.0,109.0,1.12,18.0,m,instance,most,0,most,3,1,1,0
213,213_19,important,110.18,125.29,228.88,128.88,1.12,19.0,i,instance,important,0,important,2,2,1,1
213,213_2,popular,141.8,141.8,141.8,171.13,1.27,2.0,p2,instance,popular,0,popular,5,1,1,0
213,213_20,authors.,150.67,150.67,461.4,160.8,1.07,20.0,a,instance,author,0,author,1,3,1,2
213,213_4,little,106.0,114.91,142.64,144.73,1.45,4.0,l,instance,little,0,little,5,2,1,1
213,213_5,critical,133.19,149.69,231.19,190.94,1.56,5.0,c4,instance,critical,0,critical,6,1,1,0
213,213_6,success,110.75,129.75,142.81,147.88,1.44,6.0,s,instance,success,0,success,3,2,1,1
213,213_7,during,88.5,98.75,98.75,105.33,1.25,7.0,d,instance,during,0,during,3,2,1,1
214,214_1,"spontaneous,",141.06,144.76,174.47,181.88,1.47,1.0,s2,instance,spontaneous,0,spontaneous,2,1,1,0
214,214_10,"Robbins,",96.31,167.5,175.62,243.81,2.19,10.0,n2,instance,name,1,Robbins,0,3,1,2
214,214_11,Richard,131.23,149.46,224.08,177.92,1.46,11.0,n3,instance,name,0,Richard,0,3,1,2
214,214_12,"Brautigan,",119.62,146.56,276.44,167.81,1.5,12.0,n3,instance,name,1,Brautigan,0,3,1,2
214,214_13,Hunter,121.42,127.33,127.33,147.67,1.25,13.0,n4,instance,name,0,Hunter,0,4,1,3
214,214_14,S.,91.5,91.5,167.6,117.5,1.2,14.0,n4,instance,name,1,S.,0,4,1,3
214,214_15,"Thompson,",100.21,161.36,190.5,168.07,1.5,15.0,n4,instance,name,2,Thompson,0,4,1,3
214,214_16,Ken,117.0,117.0,117.0,117.0,1.0,16.0,n5,instance,name,0,Ken,0,3,1,2
214,214_17,"Kesey,",131.31,179.81,356.62,210.25,1.81,17.0,n5,instance,name,1,Kesey,0,3,1,2
214,214_18,and,137.2,137.2,302.6,137.2,1.0,18.0,a,instance,and,0,and,0,6,1,5
214,214_19,Bob,176.42,176.42,235.33,197.58,1.17,19.0,n6,instance,name,0,Bob,0,3,1,2
214,214_2,confessional,126.12,173.18,173.18,236.65,1.71,2.0,c,instance,confessional,0,confessional,2,1,1,0
214,214_20,Dylan.,120.92,166.0,396.85,166.0,1.38,20.0,n6,instance,name,1,Dylan,0,3,1,2
214,214_3,language,106.75,127.81,223.69,161.31,1.62,3.0,l,instance,language,0,language,2,1,1,0
214,214_4,style,97.14,116.07,127.79,122.0,1.29,4.0,s,instance,style-01,0,style-01,1,6,1,5
214,214_6,other,143.12,143.12,184.88,143.12,1.0,6.0,o,instance,other,0,other,2,1,1,0
214,214_9,Tom,104.56,104.56,104.56,115.56,1.11,9.0,n2,instance,name,0,Tom,0,3,1,2
215,215_0,He,214.0,214.0,214.0,389.0,2.0,0.0,h,instance,he,0,he,1,3,3,0
215,215_10,the,194.5,194.5,313.0,194.5,1.0,10.0,n2,instance,name,0,The,3,6,1,5
215,215_11,City.,142.62,163.0,424.92,212.23,1.62,11.0,n2,instance,name,4,City,3,6,1,5
215,215_5,"novel,",86.4,86.4,97.6,104.4,1.2,5.0,n,instance,novel,0,novel,2,4,1,3
215,215_7,The,96.09,96.09,119.55,104.36,1.09,7.0,n2,instance,name,0,The,3,6,1,5
215,215_8,Town,99.73,105.67,115.2,113.27,1.13,8.0,n2,instance,name,1,Town,3,6,1,5
215,215_9,and,134.17,134.17,134.17,134.17,1.0,9.0,n2,instance,name,2,and,3,6,1,5
216,216_12,writer.,179.11,179.11,570.78,190.78,1.11,12.0,w,instance,writer,0,writer,3,1,1,0
216,216_4,1950,117.62,135.75,141.94,187.19,1.44,4.0,d,instance,date-entity,0,1950,2,2,1,1
216,216_5,and,98.67,98.67,98.67,124.0,1.33,5.0,a,instance,and,0,and,0,2,0,2
216,216_8,some,97.31,112.08,112.08,118.62,1.23,8.0,s,instance,some,0,some,3,1,1,0
216,216_9,respect,105.2,105.2,113.7,105.2,1.0,9.0,r,instance,respect-01,0,respect-01,2,5,1,4
217,217_11,province,113.94,140.0,180.59,179.35,1.47,11.0,p4,instance,province,0,province,1,3,1,2
217,217_13,Quebec,116.73,156.6,287.8,174.8,1.6,13.0,n4,instance,name,0,Quebec,2,2,1,1
217,217_15,Canada.,137.69,209.0,290.54,209.0,1.31,15.0,n5,instance,name,0,Canada,3,2,1,1
217,217_2,Leo-Alcide,125.71,237.94,269.65,327.12,2.47,2.0,n2,instance,name,0,Leo-Alcide,4,3,1,2
217,217_3,Kerouac,145.88,170.29,185.82,181.18,1.41,3.0,n2,instance,name,1,Kerouac,4,3,1,2
217,217_4,and,128.25,128.25,184.75,128.25,1.0,4.0,a,instance,and,0,and,2,3,1,2
217,217_5,Gabrielle-Ange,141.35,241.47,250.65,270.59,2.12,5.0,n3,instance,name,0,Gabrielle-Ange,4,3,1,2
217,217_6,"Lévesque,",152.81,204.38,250.12,213.56,1.44,6.0,n3,instance,name,1,Lévesque,4,3,1,2
217,217_8,natives,111.76,119.53,124.24,119.53,1.12,8.0,n,instance,native-01,0,native-01,0,3,0,3
218,218_1,many,109.73,118.67,171.73,166.33,1.53,1.0,m,instance,many,0,many,0,1,1,0
218,218_10,Kerouacs,112.88,117.25,157.38,199.31,1.69,10.0,n2,instance,name,0,Kerouacs,3,2,1,1
218,218_15,Quebec,116.54,124.38,131.46,159.08,1.46,15.0,n3,instance,name,0,Quebec,0,2,1,1
218,218_18,New,105.89,116.78,116.78,139.56,1.33,18.0,n5,instance,name,0,New,2,3,1,2
218,218_19,England,120.24,142.65,171.24,182.76,1.65,19.0,n5,instance,name,1,England,2,3,1,2
218,218_2,other,90.82,90.82,97.27,107.27,1.18,2.0,o,instance,other,0,other,0,1,1,0
218,218_21,find,127.46,127.46,276.69,171.15,1.23,21.0,f,instance,find-01,0,find-01,1,4,1,3
218,218_6,"generation,",104.93,130.27,201.6,165.13,1.67,6.0,g,instance,generation,0,generation,0,2,1,1
218,218_8,Lévesques,124.29,186.65,246.18,270.94,2.24,8.0,n,instance,name,0,Lévesques,3,2,1,1
218,218_9,and,111.75,111.75,111.75,111.75,1.0,9.0,a,instance,and,0,and,1,6,4,2
219,219_0,Jack,127.0,127.0,127.0,204.18,1.36,0.0,n,instance,name,0,Jack,2,2,1,1
219,219_2,start,130.5,130.5,139.71,183.57,1.43,2.0,s,instance,start-01,0,start-01,0,5,0,5
219,219_4,learn,112.08,117.62,166.31,155.54,1.46,4.0,l,instance,learn-01,0,learn-01,1,4,1,3
219,219_5,English,93.25,99.08,128.58,99.08,1.08,5.0,n2,instance,name,0,English,3,2,1,1
219,219_6,until,86.55,86.55,100.36,86.55,1.0,6.0,u,instance,until,0,until,1,2,1,1
219,219_8,age,92.42,100.92,134.0,100.92,1.08,8.0,a,instance,age-01,0,age-01,2,4,1,3
220,220_1,"home,",114.25,167.19,167.19,226.62,1.81,1.0,h2,instance,home,0,home,1,1,1,0
220,220_2,he,169.08,169.08,179.08,175.42,1.08,2.0,h,instance,he,0,he,2,2,2,0
220,220_3,and,105.0,111.85,133.08,135.23,1.23,3.0,a,instance,and,0,and,1,3,1,2
220,220_5,family,102.73,108.67,122.4,150.07,1.33,5.0,f,instance,family,0,family,2,2,1,1
220,220_7,Quebec,128.14,196.0,499.14,244.5,1.86,7.0,n,instance,name,0,Quebec,2,3,1,2
220,220_8,French.,156.5,156.5,469.0,183.5,1.5,8.0,n,instance,name,1,French,2,3,1,2
221,221_0,That,124.56,130.78,130.78,187.0,1.44,0.0,t,instance,that,0,that,2,1,1,0
221,221_1,"year,",106.43,114.57,138.71,145.57,1.21,1.0,y,instance,year,0,year,1,2,1,1
221,221_10,John,125.71,139.93,170.43,183.79,1.57,10.0,n2,instance,name,0,John,0,4,1,3
221,221_11,F.,132.62,132.62,179.0,180.88,1.25,11.0,n2,instance,name,1,F.,0,4,1,3
221,221_12,"Fitzgerald,",113.0,121.29,174.21,281.14,2.0,12.0,n,instance,name,1,Fitzgerald,2,3,1,2
221,221_14,Democrat,115.53,134.06,271.18,238.29,2.29,14.0,d2,instance,democrat,0,democrat,0,1,1,0
221,221_15,mayor,123.93,123.93,190.67,175.47,1.53,15.0,m2,instance,mayor-01,0,mayor-01,0,4,1,3
221,221_17,Boston,103.57,122.57,122.57,135.29,1.43,17.0,n3,instance,name,0,Boston,0,2,1,1
221,221_18,and,106.0,106.0,106.0,106.0,1.0,18.0,a,instance,and,0,and,0,3,0,3
221,221_2,he,115.0,115.0,211.5,322.25,2.0,2.0,h,instance,he,0,he,1,1,1,0
221,221_21,most,103.09,107.73,191.64,115.18,1.18,21.0,m3,instance,most,0,most,0,1,1,0
221,221_23,politician,109.15,124.62,468.85,145.08,1.46,23.0,p3,instance,politician,0,politician,0,3,2,1
221,221_26,city.,149.86,149.86,489.14,188.29,1.43,26.0,c,instance,city,0,city,0,3,2,1
221,221_3,also,123.33,128.6,216.0,187.53,1.47,3.0,a2,instance,also,0,also,1,1,1,0
221,221_5,Rose,100.13,108.33,117.2,141.73,1.47,5.0,n,instance,name,0,Rose,2,3,1,2
221,221_6,"Fitzgerald,",115.06,126.25,178.25,181.62,1.69,6.0,n,instance,name,1,Fitzgerald,2,3,1,2
221,221_8,daughter,114.44,142.56,178.31,162.12,1.44,8.0,d,instance,daughter-01,0,daughter-01,0,3,0,3
222,222_11,of,,,,,,,n2,instance,name,1,of,3,4,1,3
222,222_13,elder,108.62,112.54,166.08,127.92,1.23,13.0,e,instance,elder,0,elder,4,1,1,0
222,222_14,brother,113.7,113.7,162.8,153.6,1.2,14.0,b,instance,brother-01,0,brother-01,0,3,0,3
222,222_15,"Gérard,",150.56,161.25,161.25,169.06,1.19,15.0,n,instance,name,0,Gérard,4,2,1,1
222,222_16,later,133.56,139.44,139.44,139.44,1.11,16.0,l,instance,later,0,later,1,1,1,0
222,222_2,early,91.67,91.67,144.67,182.17,1.75,2.0,e2,instance,early,0,early,3,1,1,0
222,222_20,write,94.6,117.0,117.0,117.0,1.2,20.0,w,instance,write-01,0,write-01,1,4,1,3
222,222_22,book,134.27,134.27,154.09,144.36,1.09,22.0,b2,instance,book,0,book,2,2,1,1
222,222_23,Visions,114.07,125.0,190.67,163.6,1.4,23.0,n2,instance,name,0,Visions,3,4,1,3
222,222_24,of,97.67,97.67,272.67,97.67,1.0,24.0,n2,instance,name,1,of,3,4,1,3
222,222_25,Gerard.,147.2,186.73,369.13,214.0,1.53,25.0,n2,instance,name,2,Gerard,3,4,1,3
222,222_3,"age,",105.36,105.36,147.55,127.73,1.18,3.0,a,instance,age,0,age,2,2,1,1
222,222_4,he,140.67,140.67,140.67,140.67,1.0,4.0,h,instance,he,0,he,1,4,4,0
223,223_0,He,88.0,88.0,88.0,105.0,1.33,0.0,h,instance,he,0,he,1,1,1,0
223,223_1,also,115.0,128.21,147.21,159.93,1.43,1.0,a,instance,also,0,also,1,1,1,0
223,223_10,Tigers,120.46,158.46,158.46,174.08,1.38,10.0,n3,instance,name,1,Tigers,3,3,1,2
223,223_13,Canadian-American,128.12,274.62,385.94,297.25,2.25,13.0,n2,instance,name,0,Canadian-American,0,4,1,3
223,223_14,Hockey,106.93,123.93,164.93,137.79,1.29,14.0,n2,instance,name,1,Hockey,0,4,1,3
223,223_15,League.,152.5,152.5,288.42,152.5,1.0,15.0,l,instance,league,0,league,0,3,0,3
223,223_5,New,116.75,123.33,123.33,175.25,1.42,5.0,n,instance,name,0,New,3,4,1,3
223,223_6,Haven,126.06,148.71,164.29,194.59,1.53,6.0,n,instance,name,1,Haven,3,4,1,3
223,223_7,Eagles,132.6,132.6,176.2,163.8,1.33,7.0,n,instance,name,2,Eagles,3,4,1,3
223,223_8,and,78.88,78.88,135.0,78.88,1.0,8.0,a2,instance,and,0,and,1,3,1,2
223,223_9,Bronx,119.79,128.71,233.93,153.43,1.36,9.0,n3,instance,name,0,Bronx,3,3,1,2
224,224_10,often,111.57,122.0,173.57,194.5,1.79,10.0,o,instance,often,0,often,1,1,1,0
224,224_14,career.,89.64,118.36,680.45,125.45,1.18,14.0,c,instance,career,0,career,2,2,1,1
224,224_2,film,105.67,105.67,115.08,136.92,1.25,2.0,f,instance,film,0,film,0,1,1,0
224,224_3,"roles,",112.0,120.17,170.58,166.92,1.42,3.0,r,instance,role-01,0,role-01,0,4,1,3
224,224_8,television,91.19,102.75,110.69,102.75,1.06,8.0,t,instance,television,0,television,0,1,0,1
224,224_9,screen,145.0,180.88,180.88,222.38,1.75,9.0,s,instance,screen,0,screen,1,2,2,0
225,225_12,star,121.79,126.79,166.43,137.57,1.21,12.0,s,instance,star,0,star,1,1,1,0
225,225_15,Hollywood,132.33,153.47,191.33,179.2,1.53,15.0,n2,instance,name,0,Hollywood,2,5,1,4
225,225_16,Walk,104.15,116.38,212.38,137.08,1.31,16.0,n2,instance,name,1,Walk,2,5,1,4
225,225_17,of,85.2,85.2,156.2,85.2,1.0,17.0,n2,instance,name,2,of,2,5,1,4
225,225_18,Fame,98.79,103.64,103.64,110.21,1.14,18.0,n2,instance,name,3,Fame,2,5,1,4
225,225_20,6145,175.75,297.94,367.12,371.62,1.94,20.0,n3,instance,name,0,6145,3,4,1,3
225,225_21,Hollywood,102.65,116.29,444.18,208.59,1.88,21.0,n2,instance,name,0,Hollywood,2,5,1,4
225,225_22,Blvd.,116.38,116.38,373.62,116.38,1.0,22.0,n3,instance,name,2,Blvd,3,4,1,3
225,225_5,television,100.67,117.6,181.87,180.07,1.73,5.0,t,instance,television,0,television,3,1,1,0
225,225_6,"industry,",112.25,143.44,239.88,177.81,1.62,6.0,i,instance,industry,0,industry,2,2,1,1
225,225_7,J.,95.2,95.2,110.4,95.2,1.0,7.0,n,instance,name,0,J.,2,4,1,3
225,225_8,Carrol,161.77,194.62,194.62,244.92,1.46,8.0,n,instance,name,1,Carrol,2,4,1,3
225,225_9,Naish,102.53,109.94,158.88,199.65,1.59,9.0,n,instance,name,2,Naish,2,4,1,3
226,226_0,While,141.54,141.54,141.54,175.0,1.15,0.0,w,instance,while,0,while,1,2,1,1
226,226_1,Franklin,93.77,93.77,150.15,209.23,1.85,1.0,n3,instance,name,0,Franklin,4,2,1,1
226,226_10,man,114.92,114.92,147.67,120.25,1.08,10.0,m2,instance,man,0,man,1,2,1,1
226,226_12,John,92.92,106.77,123.92,125.69,1.23,12.0,n2,instance,name,0,John,2,3,1,2
226,226_13,Rodgers.,131.33,163.53,459.33,209.33,1.6,13.0,n2,instance,name,1,Rodgers,2,3,1,2
226,226_6,"London,",105.94,113.06,132.56,134.38,1.25,6.0,n4,instance,name,0,London,4,2,1,1
226,226_7,Deborah,115.47,151.18,164.0,161.65,1.41,7.0,n,instance,name,0,Deborah,2,2,1,1
227,227_0,This,224.6,224.6,224.6,224.6,1.0,0.0,t,instance,this,0,this,1,1,1,0
228,228_1,Rodgers',105.0,131.6,151.4,286.07,2.33,1.0,n2,instance,name,0,Rodgers,5,2,1,1
228,228_10,public,124.73,147.27,165.67,197.07,1.67,10.0,p4,instance,public,0,public,6,1,1,0
228,228_12,and,87.5,87.5,87.5,87.5,1.0,12.0,a,instance,and,0,and,1,3,1,2
228,228_14,Deborah,122.12,136.35,194.59,185.82,1.59,14.0,n,instance,name,0,Deborah,3,2,1,1
228,228_17,free,120.56,175.5,244.19,248.12,2.12,17.0,f,instance,free-01,0,free-01,1,5,1,4
228,228_19,remarry.,139.08,168.23,583.38,196.0,1.38,19.0,m,instance,remarry-01,0,remarry-01,2,3,1,2
228,228_2,fate,107.67,116.27,183.07,147.73,1.47,2.0,f2,instance,fate,0,fate,3,2,1,1
228,228_4,and,112.8,112.8,112.8,150.0,1.3,4.0,a,instance,and,0,and,1,3,1,2
228,228_5,bigamy,143.53,179.41,196.88,248.53,2.0,5.0,b,instance,bigamy,0,bigamy,3,2,2,0
228,228_7,offense,112.4,151.93,281.2,204.0,2.0,7.0,o,instance,offense,0,offense,2,3,1,2
229,229_1,he,78.1,78.1,160.8,185.9,1.6,1.0,h,instance,he,0,he,1,2,2,0
229,229_10,around,112.64,131.71,381.0,191.14,1.5,10.0,a,instance,around,0,around,2,2,1,1
229,229_11,town.,113.7,119.1,328.8,127.8,1.2,11.0,t,instance,town,0,town,3,1,1,0
229,229_2,first,128.27,128.27,149.55,148.64,1.18,2.0,f,instance,first,0,first,2,1,1,0
229,229_4,he,128.67,128.67,128.67,128.67,1.0,4.0,h,instance,he,0,he,1,2,2,0
229,229_7,several,135.12,169.12,248.25,207.56,1.62,7.0,s2,instance,several,0,several,2,1,1,0
229,229_8,printer,96.29,101.5,101.5,107.0,1.14,8.0,p,instance,printer,0,printer,2,1,1,0
229,229_9,shops,142.93,174.57,187.29,182.07,1.43,9.0,s,instance,shop,0,shop,1,4,1,3
230,230_1,he,129.0,129.0,129.0,129.0,1.0,1.0,h,instance,he,0,he,2,1,1,0
230,230_7,immediate,132.06,176.59,242.59,195.06,1.41,7.0,i,instance,immediate,0,immediate,3,1,1,0
230,230_8,prospects.,139.67,161.0,336.67,178.89,1.22,8.0,p,instance,prospect,0,prospect,2,2,1,1
231,231_1,wife,167.12,167.12,188.5,227.06,1.25,1.0,w,instance,wife,0,wife,1,1,1,0
231,231_3,Barbara,129.27,163.67,386.0,255.93,1.8,3.0,n,instance,name,0,Barbara,2,3,1,2
231,231_4,Bush.,131.25,131.25,454.0,131.25,1.0,4.0,n,instance,name,1,Bush,2,3,1,2
232,232_1,weeks,93.18,97.73,105.82,166.0,1.45,1.0,w,instance,week,0,week,3,1,1,0
232,232_10,1994.,191.18,287.71,400.24,306.71,1.53,10.0,d,instance,date-entity,0,1994,1,4,1,3
232,232_3,she,98.43,98.43,108.71,109.29,1.14,3.0,s,instance,she,0,she,1,1,1,0
232,232_5,Michael,119.6,131.2,155.8,168.2,1.47,5.0,n,instance,name,0,Michael,2,3,1,2
232,232_6,Jackson,119.33,135.27,175.27,155.33,1.2,6.0,n,instance,name,1,Jackson,2,3,1,2
233,233_0,She,119.14,141.57,141.57,156.57,1.29,0.0,s,instance,she,0,she,1,2,2,0
233,233_11,"2001,",123.06,154.19,237.81,210.25,1.56,11.0,d3,instance,date-entity,0,2001,2,2,1,1
233,233_14,wife,87.29,87.29,135.07,110.0,1.29,14.0,w,instance,wife,0,wife,2,1,1,0
233,233_16,President,105.56,105.56,271.19,135.12,1.25,16.0,p2,instance,president,0,president,0,1,1,0
233,233_17,Bill,103.89,103.89,388.44,103.89,1.0,17.0,n2,instance,name,0,Bill,3,3,1,2
233,233_18,Clinton.,114.0,139.4,265.4,139.4,1.2,18.0,n2,instance,name,1,Clinton,3,3,1,2
233,233_6,United,106.58,110.83,110.83,119.33,1.17,6.0,n,instance,name,0,United,2,3,1,2
233,233_7,States,87.62,87.62,87.62,94.92,1.08,7.0,n,instance,name,1,States,2,3,1,2
233,233_9,1993,125.47,185.47,211.27,230.4,1.87,9.0,d2,instance,date-entity,0,1993,2,2,1,1
234,234_1,this,152.83,152.83,162.75,285.0,2.0,1.0,t,instance,this,0,this,2,1,1,0
234,234_10,help,104.18,117.06,319.88,164.76,1.65,10.0,h,instance,help-01,0,help-01,1,3,1,2
234,234_13,merchant,118.0,123.56,141.06,178.06,1.62,13.0,m,instance,merchant-01,0,merchant-01,0,2,0,2
234,234_15,Thomas,117.07,117.07,180.93,146.0,1.36,15.0,n3,instance,name,0,Thomas,3,3,1,2
234,234_16,"Denham,",121.0,152.94,196.71,168.59,1.41,16.0,n3,instance,name,1,Denham,3,3,1,2
234,234_19,Franklin,108.29,154.18,154.18,162.76,1.53,19.0,n,instance,name,1,Franklin,2,3,1,2
234,234_21,position,121.25,139.25,166.62,171.88,1.38,21.0,p3,instance,position-01,0,position-01,0,4,1,3
234,234_23,"clerk,",111.67,125.83,149.08,152.83,1.42,23.0,c2,instance,clerk,0,clerk,0,1,1,0
234,234_24,shopkeeper,124.67,189.27,260.0,210.4,1.73,24.0,s,instance,shopkeeper,0,shopkeeper,0,1,1,0
234,234_25,and,102.0,102.0,102.0,102.0,1.0,25.0,a,instance,and,0,and,0,4,1,3
234,234_26,bookkeeper,121.86,168.29,183.36,175.5,1.5,26.0,b,instance,bookkeeper,0,bookkeeper,0,1,1,0
234,234_29,merchant,109.41,139.41,210.88,144.35,1.41,29.0,m,instance,merchant-01,0,merchant-01,0,2,0,2
234,234_30,business.,122.67,134.33,299.08,143.08,1.17,30.0,b2,instance,business,0,business,0,3,1,2
234,234_5,Philadelphia,97.94,129.0,212.31,224.12,2.06,5.0,n2,instance,name,0,Philadelphia,2,2,1,1
234,234_7,1726,143.12,206.35,388.12,327.24,2.24,7.0,d,instance,date-entity,0,1726,1,2,1,1
235,235_1,cgs,121.73,171.87,221.33,243.47,1.93,1.0,c,instance,cgs,0,cgs,3,1,1,0
235,235_12,franklin,117.88,139.56,245.31,250.0,2.06,12.0,n2,instance,name,0,franklin,3,2,1,1
235,235_13,(Fr),136.71,146.93,168.14,167.93,1.29,13.0,n3,instance,name,0,Fr,3,2,1,1
235,235_15,equal,108.33,108.33,137.17,125.33,1.17,15.0,e2,instance,equal-01,0,equal-01,1,4,1,3
235,235_18,statcoulomb.,161.12,405.44,757.31,532.88,3.06,18.0,n4,instance,name,0,statcoulomb,3,2,1,1
235,235_2,unit,130.5,154.33,258.83,291.17,2.0,2.0,u,instance,unit,0,unit,2,3,1,2
235,235_4,electric,128.88,137.62,207.06,190.44,1.56,4.0,e,instance,electric,0,electric,4,1,1,0
235,235_5,charge,126.64,126.64,150.07,163.36,1.36,5.0,c2,instance,charge,0,charge,3,2,1,1
236,236_1,"mother,",104.12,135.41,162.76,170.59,1.65,1.0,m,instance,mother,0,mother,2,2,1,1
236,236_12,"1667,",157.64,219.64,226.57,303.36,2.0,12.0,d,instance,date-entity,0,1667,1,4,1,3
236,236_14,Peter,131.36,167.5,235.71,228.43,1.86,14.0,n2,instance,name,0,Peter,3,3,1,2
236,236_15,"Folger,",130.18,150.35,192.82,192.29,1.53,15.0,n,instance,name,1,Folger,2,3,1,2
236,236_17,miller,116.79,116.79,226.36,131.79,1.14,17.0,m2,instance,miller-01,0,miller-01,0,2,0,2
236,236_18,and,91.0,91.0,211.17,118.0,1.33,18.0,a,instance,and,0,and,1,3,1,2
236,236_19,"schoolteacher,",99.47,175.41,374.88,200.71,2.06,19.0,s,instance,schoolteacher,0,schoolteacher,0,1,0,1
236,236_2,Abiah,124.07,158.8,165.0,210.8,1.6,2.0,n,instance,name,0,Abiah,2,3,1,2
236,236_20,and,105.5,105.5,105.5,105.5,1.0,20.0,a,instance,and,0,and,1,3,1,2
236,236_22,wife,102.92,108.92,108.92,108.92,1.08,22.0,w,instance,wife-01,0,wife-01,0,3,0,3
236,236_23,Mary,107.5,107.5,119.08,119.58,1.17,23.0,n3,instance,name,0,Mary,3,3,1,2
236,236_24,Morrill,113.07,159.2,183.53,213.0,1.87,24.0,n3,instance,name,1,Morrill,3,3,1,2
236,236_26,former,111.09,118.45,237.36,160.09,1.45,26.0,f,instance,former,0,former,0,1,1,0
236,236_27,indentured,136.88,236.76,286.18,244.41,1.76,27.0,i,instance,indentured,0,indentured,0,1,1,0
236,236_3,"Folger,",109.12,113.56,151.19,152.25,1.44,3.0,n,instance,name,1,Folger,2,3,1,2
236,236_7,"Nantucket,",142.94,231.47,231.47,231.47,1.71,7.0,n4,instance,name,0,Nantucket,2,2,1,1
236,236_8,Massachusetts,113.29,147.41,273.53,191.12,1.76,8.0,n5,instance,name,0,Massachusetts,0,2,1,1
237,237_1,during,143.5,150.0,216.0,231.75,1.83,1.0,d,instance,during,0,during,2,2,1,1
237,237_10,England,98.44,116.19,250.56,298.38,2.94,10.0,n2,instance,name,0,England,3,2,1,1
237,237_12,"Boston,",121.76,121.76,328.94,202.88,1.59,12.0,n3,instance,name,0,Boston,3,2,1,1
237,237_13,Massachusetts;,103.67,121.87,501.8,191.33,1.8,13.0,n4,instance,name,0,Massachusetts,4,2,1,1
237,237_14,and,82.2,82.2,117.2,82.2,1.0,14.0,a,instance,and,0,and,0,5,1,4
237,237_15,while,112.86,178.21,226.57,203.29,1.79,15.0,w,instance,while,0,while,0,2,1,1
237,237_17,"Boston,",114.14,134.43,134.43,146.71,1.29,17.0,n3,instance,name,0,Boston,3,2,1,1
237,237_20,several,107.71,117.06,126.06,171.24,1.41,20.0,s2,instance,several,0,several,0,1,1,0
237,237_21,more,127.67,127.67,155.75,158.92,1.42,21.0,m2,instance,more,0,more,0,1,1,0
237,237_22,"children,",103.08,116.77,139.62,139.31,1.31,22.0,c4,instance,child,0,child,0,4,1,3
237,237_24,Josiah,145.5,152.07,152.07,173.57,1.29,24.0,n5,instance,name,0,Josiah,0,3,1,2
237,237_25,Jr.,128.5,141.25,141.25,141.25,1.12,25.0,n5,instance,name,1,Jr.,0,3,1,2
237,237_28,"1685),",162.58,171.67,220.75,216.25,1.33,28.0,d3,instance,date-entity,0,1685,0,4,1,3
237,237_29,Ann,143.33,143.33,143.33,218.92,1.42,29.0,n6,instance,name,0,Ann,0,2,1,1
237,237_32,"1687),",114.11,166.0,215.11,250.22,2.0,32.0,d4,instance,date-entity,0,1687,0,4,1,3
237,237_33,Joseph,103.07,142.4,307.6,213.47,1.93,33.0,n7,instance,name,0,Joseph,0,2,1,1
237,237_36,"1688),",137.36,142.82,200.0,196.91,1.64,36.0,d5,instance,date-entity,0,1688,0,4,1,3
237,237_37,and,116.14,124.43,124.43,142.43,1.29,37.0,a,instance,and,0,and,0,5,1,4
237,237_38,Joseph,128.38,142.25,205.25,204.75,1.62,38.0,n7,instance,name,0,Joseph,0,2,1,1
237,237_4,half,110.0,115.0,125.5,134.83,1.33,4.0,h,instance,half,0,half,3,3,2,1
237,237_41,1689),135.56,148.78,432.33,205.89,1.33,41.0,d7,instance,date-entity,0,1689,0,4,1,3
237,237_44,Joseph,119.69,119.69,119.69,119.69,1.0,44.0,n7,instance,name,0,Joseph,0,2,1,1
237,237_47,soon,93.38,97.77,301.31,118.85,1.38,47.0,s3,instance,soon,0,soon,0,1,1,0
237,237_48,after,103.38,108.54,465.38,115.0,1.15,48.0,a2,instance,after,0,after,0,3,1,2
